kshkod,telnevclear,user_citycode,rrrdi_plain,residential_area_plain,ethnic_fractionalization,religious_fractionalization,fidesz_cv_14,gini_2016,gini_2011,population,income_pc_2011,income_pc_2016,fragmentation,user,popdensity_residental,sw,jaras_cv,stdist_new,fragm_relstdev_x_clc_new,gini_delta,gini_change,user_rate,county,county_id,km_to_any_border,pct_at_least_hs,pct_over60,pct_unemployed,foreign_2011,foreign_2015,foreign_delta,foreign_change,diversity,radii,d500l,d500div,d1kl,d1kdiv,diversity_com,radii_com,d500l_com,d500div_com,d1kl_com,d1kdiv_com,rrrdi_plain_scaled,stdist_new_scaled,diversity_scaled,radii_scaled,d500div_scaled,log_d500l,log_d500div,diversity_com_scaled,radii_com_scaled,log_d500l_com,log_d500div_com,z_rrrdi_plain,z_fragm_relstdev_x_clc_new,z_stdist_new,z_fragmentation,z_gini_2011,z_gini_2016,z_sw,z_ethnic_fractionalization,z_religious_fractionalization,z_fidesz_cv_14,z_jaras_cv,z_income_pc_2011,z_income_pc_2016,z_population,z_popdensity_residental,z_user,z_residential_area_plain,z_user_rate,z_km_to_any_border,z_pct_at_least_hs,z_pct_over60,z_pct_unemployed,z_foreign_2011,z_foreign_2015,z_foreign_delta,z_diversity,z_radii,z_d500l,z_d500div,z_d1kl,z_d1kdiv,z_rrrdi_plain_scaled,z_stdist_new_scaled,z_diversity_scaled,z_d500div_scaled,z_diversity_com_scaled,z_radii_com_scaled,z_d500l_com,z_d500div_com,ps0,ps1,ps2
2220,Jaszapati,12744,.48456991,11500000,.2031638,.57165182,.084121898,.4634349,.45556599,9173,583562.38,857772,.27840209,2274,.00077859999,.25268611,.052301399,915.3548,0,1.0172728,.017125351,.24790145,Jasz-Nagykun-Szolnok,11,96.32,24.700001,.47674417,.058139537,550,240,-.56261343,-.82693785,.079803355,1.0321693,3,.021185741,1,0,.06974902,1.0394192,6,.12279186,1,0,.029805275,56.302299,.0049086022,.063487418,.0013031078,1.0986123,.020964444,.0042901728,.063933343,1.7917595,.11581832,.0720244139431246,-.4435302960147073,-.441483756734752,-.2790679336019965,-.5206480105181784,-.5995441734615287,-.006168625523599,.8851433626115475,-1.176607362410832,-.2880750878788657,-.6950029253409515,-.5320286507041006,-.5808504534098936,-.1484413860139402,.1063347084371641,-.2526718918827351,-.2320057062152834,-1.001562484543693,.9771404157345931,-.434720664220674,4.055711758773394,-.1906715946586433,-.1083107777850319,-.2711239608421232,-.0726998055955276,-.1092096991366426,-.8771961576212602,-.6468170308101704,-.5282781618804529,-.8387722642288349,-.6524924385143992,.0932382000551642,-.4577482625929887,-.1286774456323842,-.5308967474649895,-.7782806443970677,-.8904022272866636,.1058021248858849,.1404178530278726,-.25774753,.041965898,-.14675699
2230,Hatvan,3142,.80002129,21600000,.067548499,.6414001,.091926798,.46003079,.4703373,21587,905521.31,1274318,.3349025,8367,.00093939999,.1340728,.045440499,1853.974,.124885,.97808701,-.022156648,.38759437,Heves,10,64.599998,16.200001,.19130434,.12173913,4833006,2365692,-.51051325,-.71439791,.033491306,2.7633321,21,.02746734,7,.0074220831,.08175227,2.7642691,10,.1029653,6,.063726522,.047371604,109.77923,.0019831182,.16362499,.0016264217,3.0445225,.027096881,.0048407912,.16368046,2.3025851,.098002285,1.241480567704593,-.4068315438017153,.7675808335253458,.7010368454275328,-.1119513735481434,-.6984123988677373,-1.352605155259414,-.6701483864454253,-.3770318295741131,-.1491484551430196,-.9857766365673836,1.051868818026489,1.185872244967427,.4376061018345103,.5060090279040777,.3014504149349486,.4272449249675304,.5733088695968415,.0652679034920387,-1.154807467611316,-.9349928877681201,1.846595899756229,-.0473866039381392,-.102677631954995,-.072689435672414,-.7702153538310721,.4122429760155866,.6019358490804853,-.4236938474647651,.2556809246821689,-.4736435742703323,1.189324898190424,.7540748945019831,-.7858032474566933,-.445468749186162,-.6904055652904564,.1699512653906324,.7732786174545548,-.0578848309473351,1.3741912,1.4130157,1.5777694
2240,Hajdunanas,13544,.110737,14400000,.029540399,.7158922,.0838672,.47249591,.44654721,17799,610473.88,885388,.32953399,6423,.0011783,.1627529,.0522983,1129.719,0,1.0581096,.056483958,.36086297,Hajdu-Bihar,9,106.15,34.299999,.31205675,.010638298,5200,3265,-.37204385,-.46528494,.055980802,2.7149084,12,.032058582,8,.022275547,.088748343,2.8548384,7,.066743672,3,.028286865,.0067183618,68.53952,.0033963288,.16471221,.0019449791,2.4849067,.031555429,.0053843204,.1732017,1.9459101,.064610712,-1.313866447760868,-.4435302960147073,-.1653545668730738,.6079101956539801,-.7701820022821537,-.3363782730051629,-1.02704360373015,-1.106040808875454,.476925515243484,-.2926086946169063,-.6951342836216248,-.3996358149570163,-.4637209790219795,.2587799471728436,1.099803801316929,.1246551146799712,-.0427159210241785,.2719441366636522,1.259728944110257,.3785537138716671,1.176273787022253,-1.71226520595048,-.1082521538868757,-.2709085474053325,-.0726618749813081,-.4492258045120624,.3761750217069199,-.0224405908648426,-.347252831152241,.4380897895006696,-.1157218078386003,-1.347316531292359,-.1804446130013903,-.4683661638499867,-.3612975421352154,-.6036618803169449,.2711659217035578,.2726712480280524,-.4201688671317997,-1.0802903,-.75546253,-.63841158
2253,Kerekegyhaza,18542,0,7884715,.050678398,.60396957,.058513299,.4410468,.44299361,6479,539357.88,855326,.2606537,1971,.00079899997,.26898891,.058755402,935.80151,0,.99560535,-.0044043353,.30421361,Baranya,3,97.650002,15.8,.28289473,.10526316,124682,157551,.26362056,.23398106,.033057854,2.3426743,12,.012208127,7,.0094876373,.069887199,2.431921,5,.045393154,2,.0091163851,0,58.927944,.0020816715,.14751951,.00076875265,2.4849067,.012134209,.0044008363,.15313943,1.6094379,.04439304,-1.72439585671384,-.4435302960147073,-.4151457054439953,-.5869467459847509,-.8685039362057035,-1.249779137432463,.1788921932316436,-.863621590572807,-.8061252894895813,-.7439062027043193,-.4214740933991504,-.7494954997382303,-.5912248267569692,-.2756213386693071,.1570396108286555,-.2802279494842054,-.4679838169237744,-.3667099290881337,1.015374717887755,-1.188693953892873,.6663974178469634,1.318825924170307,-.1067458096719311,-.2599216788074157,-.0725353535222674,-.7764019621012139,.0989202037426655,-.0224405908648426,-.6777492573157808,.2556809246821689,-.4238702113489888,-1.766522331373092,-.3982493888379727,-.7636660947110276,-.6720873894960986,-.7606194809089634,.0578956495658385,-.0610669982562826,-.6337139671769193,-1.5307248,-.99043536,-.85081339
2255,Onga,37956,.5972985,5596430,.29584879,.73040992,.26987749,.47499231,.45759061,4935,582925.5,913204,.23873501,1130,.00085319998,.2666494,.088367,2098.3479,1.90054,1.038029,.03732368,.2289767,Borsod-Abauj-Zemplen,5,45.630001,50.900002,.44044945,.031460673,1500,3000,.9993338,.69281405,.11927143,1.4915586,5,.049180016,3,.019719884,.1137588,1.6783,2,.097558297,1,0,.038442038,135.04933,.0076762903,.095996469,.003165218,1.6094379,.048008922,.0073214984,.10801512,.69314718,.093087986,.4899371473887624,.1149630871647798,1.082366457348284,-.9671674143961816,-.4646302597730669,-.2638736382017426,.1523352717169483,1.948092652459759,.643352800748167,3.018360363610597,.8335031848341625,-.5351617977700918,-.3457432320791124,-.348511408045657,.2917557174085091,-.3567119245430716,-.6173455328224046,-1.214916601159694,-.4800731597535403,1.784841076746085,3.421125241117806,-1.045268016683411,-.1082988008596021,-.2709274183345059,-.0723889185284285,.4541129021517435,-.5350247400956744,-.5080667108223198,-.0621927144317841,-.4739545345918336,-.1773052446674357,.6321465548000776,1.326712427857454,.493004059454247,-.0388784232591131,-.2945010017991538,-.4217945528535805,-.5616743676827851,-.1119649964908039,1.3851224,1.219282,.88771105
2256,Kunhegyes,14748,.46068689,10100000,.060303502,.72059482,.048516199,.4836849,.46143091,8254,486927.31,775346,.25511771,2484,.00074250001,.24770559,.12928259,957.99982,0,1.0482283,.047101371,.30094498,Jasz-Nagykun-Szolnok,11,92.960999,38.799999,.27240774,.02460457,500,0,-.99800402,-6.21662,.20344672,2.2346704,6,.18633197,2,.038759124,.1900541,2.3036432,5,.32188758,1,0,.028564334,59.39962,.012614468,.13855803,.011553288,1.7917595,.17086618,.011784075,.14283462,1.6094379,.27906069,-.0165158183030564,-.4435302960147073,-.3865513805645349,-.6829788053728045,-.3583758792142337,-.011407938252031,-.0627048847833996,-.7532369707644067,.5308351727277203,-.9218538147511839,2.567558164229552,-1.007430986395969,-.9304490214826852,-.1918260840429982,.0166068707999233,-.2335736341391419,-.3233869818247824,-.4035598336141181,.8805773417050459,.7597761391961247,.4830401405775839,-1.264887588251093,-.1083114081495282,-.2711410514949595,-.072786464928041,1.655535383777334,.0184746223174827,-.4386915508283945,2.221293135027013,-.6563633994103343,.2814805673757164,.015807185561863,-.3875608964528738,1.602223610852436,2.177469615791241,.4176968903235841,-.0516487629633937,-.0610669982562826,2.131747309291127,-.26286957,-1.3154188,-1.1036606
2262,Onod,70388,.36539501,4933234,.23795789,.69541287,.022942999,.45510939,.47033191,2512,469281.19,762570,.2432546,442,.00052599999,.32964441,.088367,374.78619,0,.9676345,-.032900847,.17595541,Borsod-Abauj-Zemplen,5,68.210999,13.7,.14974055,.077835433,0,0,0,0,.18866968,1.3448572,3,.063903183,2,.032508299,0,1.3804578,1,0,1,0,.023709236,24.318598,.012242132,.087263197,.0041464595,1.0986123,.061944392,0,.089573197,0,0,-.3697863521677666,-.4435302960147073,-1.137806989799969,-.8887665902746313,-.1121006222842127,-.8413486236425574,.8674218506744829,1.284176236040363,.2421560870474968,-1.377054819908242,.8335031848341625,-1.094242220578289,-.9846366722930846,-.4628978316848382,-.5215118888073835,-.4192814546744628,-.6606338874360598,-1.812668438758045,.1690753300571741,-1.366597784694245,-1.661705123484623,.4402414331677853,-.1083177117944912,-.2711410514949595,-.0725878240666648,1.444624755066623,-.6442937498919645,-.6468170308101704,.182937897949618,-.6563633994103343,.1308553448194503,-.2871365084884555,-1.182520445871717,1.518588986190941,.2203912889530185,-1.462964047852303,-.6178398839228755,-.7285434908249525,-1.087730383880574,-1.0392044,-1.010272,-1.7077934
2276,Szekszard,1842,.099233598,15200000,.15048569,.72760379,.1079525,.51125318,.50766158,34576,908001.88,1212602,.33056879,16233,.0021877999,.1013179,.075962499,1757.2061,0,1.0070748,.0070499238,.46948752,Tolna,17,58.950001,26.1,.22466423,.05982906,1547751,2805219,.81244797,.5946784,.015232075,3.1522174,31,.0057639806,10,.0033052554,.023640241,3.2680542,7,.0056783906,4,.0019513129,.0060007717,106.26031,.00092110137,.19061828,.00034855463,3.4339871,.0057474324,.001429553,.19762306,1.9459101,.0056623295,-1.356512413137838,-.4435302960147073,.6429310343715419,.6258606640943188,.9207468077195977,.7892790117782472,-1.724421677889689,.2810092820264331,.6111841154407364,.1361077783475159,.3077846104929049,1.064072103002163,.9241122999600212,1.050798531322469,3.608952900804231,1.016816583559255,.009501950752678,1.496556605667786,-.0971557222579253,-.3161181642141349,-.3517199373110678,-.1365515726343633,-.0888047662041533,-.0713784512500926,-.0724261159367322,-1.030826905135537,.7019002376979228,1.295687449019738,-.7850398751698764,.8029075191376708,-.5728461753181545,-1.39209202003016,.6743337811751095,-1.024354781831552,-.7831147190782829,-1.234816774802637,.5307752050608473,.2726712480280524,-1.030935860199943,-.5075317,-.04864873,.14992993
2279,Jaszkiser,59358,.14980111,10000000,.2413234,.70868242,.1703667,.46029189,.43191159,5723,517460.5,822422,.27010381,1108,.00051550003,.29628861,.052301399,831.17352,0,1.0657086,.063639969,.19360475,Jasz-Nagykun-Szolnok,11,99.459999,43,.2234256,.065383069,163100,163100,0,0,.19075216,2.3004446,5,.10541716,3,.069049761,.36620408,2.6642206,2,.21217139,2,.21217139,.0092939707,51.567726,.011834659,.14272434,.0065402989,1.6094379,.10022279,.022720059,.16529375,.69314718,.19241329,-1.169046178441783,-.4435302960147073,-.549920274842404,-.4230170216269281,-1.175124332648192,-.6908291229707306,.4887841766130057,1.322773186106258,.394274563124985,1.24707590091569,-.6950029253409515,-.857221028663311,-.7307826274978414,-.3113110358509914,-.547609934376596,-.3587126944019242,-.3299142157968895,-1.613693166513189,1.067407724110672,1.115583800798869,-.3733764542959671,.0413584174783639,-.106261462807552,-.25952652867163,-.0725878240666648,1.474347740630579,.0674658732569622,-.5080667108223198,.8741171342751681,-.4739545345918336,1.011389679454033,-1.186606192900082,-.5650368780777294,1.427061859361501,.8529064023404442,2.163008191160445,.1871012014278041,-.5616743676827851,1.03438024227095,-1.2385987,-1.4991,-1.8169277
2280,Csomor,6143,.77929163,28000000,.1212448,.77495062,.067399897,.55492717,.56613213,8890,1034120,1323832,.41785091,3254,.00032980001,.1857049,.0810415,1136.132,4.2407589,.98020786,-.019990627,.36602923,Pest,14,63.48,21,.24018839,.10596547,20827145,72898630,2.5001738,1.2528126,.088046506,1.3710068,10,.056481078,3,.027745858,.16070558,1.4440298,2,.062637202,2,.062637202,.0454458,66.255592,.0051345914,.079952739,.0032937962,2.3025851,.054943647,.0093718367,.084211208,.69314718,.060753744,1.164630596936705,.8026606761213646,-.1570938286346916,2.139931651426756,2.538525596317061,2.057736626539556,-.7665044084242338,-.0543372139296357,1.153955432516013,-.5857254343227528,.5230391515234031,1.68451823970414,1.395879081397148,-.1618014181599939,-1.00917415691662,-.1635466890793,.8449878991823826,.3301875951780529,.0330706714484234,-.7481702785651455,-.0802914000407451,1.341322711650034,.1542561435524464,4.92004718838523,-.0720901941282509,.0084436879079741,-.6248164614358169,-.1611909108526932,.0593649575865408,-.4739545345918336,.0160954933121517,1.069160471258472,-.2321999550947826,-.0779154857866379,-.004904703013689,.0327195251871462,-.6748400643470875,-.5616743676827851,-.4612412399623613,.59182048,.51524913,.5309692
2293,Cibakhaza,22742,0,4780583,.13392989,.69801909,.0790876,.4751758,.45519719,4447,428269.81,707164,.2430058,1085,.00090510002,.36240861,.051393699,621.64368,0,1.04389,.042954121,.24398471,Jasz-Nagykun-Szolnok,11,106.74,46.200001,.22285715,.03047619,500,0,-.99800402,-6.21662,.061086431,1.7262812,3,.063903183,2,.032508299,0,1.7826408,2,.058588047,1,0,0,40.418774,.0039717909,.11224142,.0041549336,1.0986123,.061944392,0,.11590587,.69314718,.056935988,-1.72439585671384,-.4435302960147073,-.8198221873374761,-.8930825710872046,-.5308521713405933,-.2585443116753335,1.239343923036769,.0911405875181759,.2720330123234672,-.3776852035448055,-.7334724293199847,-1.296000288100987,-1.219633618191722,-.3715492019936225,.4207551905394843,-.3608044083452702,-.670597775366821,-1.045719070267436,1.276689896889007,1.386675367885068,-.3833153738481963,-1.076803662157023,-.1083114081495282,-.2711410514949595,-.072786464928041,-.3763538395972854,-.3601939692542642,-.6468170308101704,.182937897949618,-.6563633994103343,.1308553448194503,-1.766522331373092,-.8176796368017922,-.3391051552769693,.2226303693548961,-1.462964047852303,-.3379125533878584,-.5616743676827851,-.5017403697151305,-1.8273067,-1.6942729,-1.334084
2306,Oroshaza,3942,.82818091,34300000,.064420603,.76030308,.2058626,.50189853,.50493258,30240,694485.81,986312,.3014285,11912,.00084310002,.1216235,.062720403,3555.4861,5.4137301,.9939912,-.0060269292,.39391536,Bekes,4,43.400002,17.5,.22495274,.07561437,39803060,18122245,-.54470223,-.78680366,.018594895,2.668268,23,.014602122,3,.0048703994,.046514943,2.7021041,13,.05138585,6,.025116291,.047731966,204.9194,.0010717113,.15378484,.00084158906,3.1354942,.014496538,.0026808751,.15573499,2.5649493,.050109152,1.345875224733861,1.147350439558744,2.959351477240304,.1203679869903204,.8452401405269892,.517584630850108,-1.493923052705461,-.7060203684243811,.9860399379032441,1.878900077660606,-.2534322761398987,.0136662545014607,-.0356656823415825,.8461020670634971,.2666518941221072,.6238471944637012,1.256203639425128,.6445704303638912,-.5441801965323273,-1.044676609373057,-.3466754432256567,.3690947640070277,.3934910055695775,1.019363106460102,-.0726962405844812,-.9828298333936376,.3414353932718393,.7406861690683358,-.6378908939588579,-.4739545345918336,-.5351311278863035,1.211810430123315,2.910015219638253,-.9905245931007578,-.6528421009446271,-1.035113986885373,.0854875215167257,1.273885986881057,-.5737758050984808,2.9145708,2.8508439,2.9858651
2311,Polgar,15944,.1803368,10200000,.1781712,.70378309,.1225311,.49986219,.50134349,8262,627574.88,877776,.29046121,2575,.00077440002,.27071029,.0522983,969.92188,0,.99704534,-.0029590356,.31166789,Hajdu-Bihar,9,85.060997,6.5,.063414633,.11707317,500,0,-.99800402,-6.21662,.075860813,2.0284028,9,.03504983,5,.022579741,.12830454,2.1425493,5,.091551021,3,.047173813,.011174739,60.102119,.0047007864,.12569188,.0021718955,2.1972246,.03444957,.0079505108,.13276507,1.6094379,.087599643,-1.055842807908548,-.4435302960147073,-.3711942066724492,-.0698799922883239,.7459361334285305,.4584418303147043,.1984324256705782,.5985180075196909,.3381100433557698,.3956058049548372,-.6951342836216248,-.3155063578806405,-.4960062324634918,-.1914484152897528,.0958955191449356,-.2252977224502515,-.3168597478526753,-.2826718397926814,.6534716052329611,-1.976553649055064,-3.171049956064011,1.697132668058105,-.1083114081495282,-.2711410514949595,-.072786464928041,-.1654810683309971,-.1351617147422931,-.2305660708466185,-.2974506083190148,-.1091368049548324,-.108391684893026,-1.069251818230382,-.3716417879935478,-.1753572823585859,-.3013402830669317,-.194114742824745,-.158692268558271,-.0610669982562826,-.1720489936947855,-1.0188656,-.73216224,-.7506476
2317,Kunmadaras,23551,.2048675,7254005,.30414921,.7347182,.123544,.49586439,.52135831,5854,355555.81,568064,.1926201,1162,.00072990003,.303029,.088710897,1138.496,2.7320809,.95110095,-.050135076,.19849676,Jasz-Nagykun-Szolnok,11,85.470001,32,.27246469,.044608474,500,0,-.99800402,-6.21662,.065173358,5.0223293,9,.028830132,7,.01892294,.086486392,5.4402046,3,.032339606,2,.016328668,.012968707,72.070099,.0041256626,.31792802,.001825031,2.1972246,.028422361,.0054748394,.34438074,1.0986123,.031827688,-.9649014698247062,.3593200149140799,-.1540486690891599,-1.76711637674306,1.299711612223062,.3423305459946421,.5652975833081897,2.043285303891456,.6927418009968214,.4136353296712299,.8480779544520319,-1.653721435510588,-1.809607180161553,-.305126710016599,-.0147108417540446,-.353801713839286,-.5091517343092509,-1.558541616479147,.665229476715866,.1837067611168619,.4840359083905392,-.6241082601720502,-.1083114081495282,-.2711410514949595,-.072786464928041,-.3180216855280305,2.094834248005438,-.2305660708466185,-.4010043088466509,.2556809246821689,-.1965090868784148,-.957313575807899,-.1004393280186831,-.304542300913248,-.3929909636067085,-.5892156478717924,2.090870509188369,-.3948052445406176,-.7642738507058128,-.74794424,-.45169574,-.45265338
2319,Alsonemedi,19750,.2156167,8671463,.054436501,.71860731,.082807198,.51462573,.50992441,5106,714835.81,998619,.3409045,1651,.00060039997,.27513579,.0332173,830.95929,0,1.0092196,.0091774054,.32334509,Pest,14,87.050003,24.9,.26699835,.076285243,8383560,8598240,.025607256,.025284883,.11937112,1.5314883,7,.053710509,5,.038123995,.17216256,1.5428585,5,.11768592,5,.11768592,.01349667,52.014446,.0074721146,.095864527,.0033620449,1.9459101,.052317753,.01077663,.096576244,1.6094379,.11126041,-.9250515097465842,-.4435302960147073,-.5501962355468555,.8051528710330156,.9833554156326739,.8872305964842013,.2486683470005572,-.8205221329538969,.5080508142754109,-.3114766415008548,-1.503811383019454,.1137793737052644,.0165327693274521,-.340438738445038,-.3365879909774438,-.3093300565220618,-.4166309341929015,-.1510252476067147,.7106506678755723,-.4177775422672411,.3884609569241522,.3905846351644082,-.0026237402620333,.3411486770180104,-.0725827272460762,.4555357465516695,-.5052834705109801,-.3693163908344692,.0132368842733943,-.1091368049548324,.2661759683405642,-.9243702515614398,-.5549138997543005,.4471418606819101,.0131283962796608,.256915260796149,-.5433945787059704,-.0610669982562826,.0893488810219316,-1.0460118,-.91274041,-1.1176363
2327,Budaors,1762,.65033323,21400000,.149368,.75410038,.1220651,.58650643,.57882649,28329,1233711,1575290,.4507854,11810,.0013833001,.13651191,.056256201,1471.666,2.01547,1.0132681,.013180862,.41688728,Pest,14,60.23,20.700001,.21590909,.045454547,609702493,152312679,-.75018525,-1.3870356,.0084744385,2.4361234,21,.0029449132,2,.000048764978,.025061375,2.4748709,11,.01396033,4,.0036121553,.038529359,87.189682,.00050207286,.1443295,.00017447304,3.0445225,.0029405854,.0014847752,.14662512,2.3978953,.013863782,.6865499573926076,.1487364692222615,.275118028073219,2.711241678858397,2.889756522428517,2.974917443693968,-1.324917633730679,.2681911401495978,.914933880683837,.3873109690022998,-.5273933905005499,2.666418857640571,2.462403682014041,.7558864436320174,1.609338959647996,.6145708978453844,.4141904570233162,.9035515741558808,-.0603588856366507,-.7735850422868585,-.5047969627423764,-.5970062445918294,7.578378386093589,10.57520527914865,-.0727371395419748,-1.12727774392061,.1685248346859219,.6019358490804853,-.831975409484337,-.6563633994103343,-.6513173558849701,.6375951134093253,.2421805905905743,-1.118477480315131,-.8291116385118387,-1.226003676011148,-.0113541909888903,.9401477405967224,-.9481009825958718,.62209535,.95312297,1.1334391
