metroreg,TIME_PERIOD,area,gdp,population,unemp,metroreg_d,iccs,Nr_Crimes,iccs_d
DE044M,2016,1354.0,29200.0,274483.0,6.9,Kaiserslautern,ICCS0101,3,Intentional homicide
DE044M,2016,1354.0,29200.0,274483.0,6.9,Kaiserslautern,ICCS0401,127,Robbery
DE044M,2016,1354.0,29200.0,274483.0,6.9,Kaiserslautern,ICCS05012,569,Burglary of private residential premises
DE044M,2016,1354.0,29200.0,274483.0,6.9,Kaiserslautern,ICCS050211,103,Theft of a motorized land vehicle
DE044M,2017,1354.0,29100.0,275705.0,6.9,Kaiserslautern,ICCS0101,1,Intentional homicide
DE044M,2017,1354.0,29100.0,275705.0,6.9,Kaiserslautern,ICCS0401,139,Robbery
DE044M,2017,1354.0,29100.0,275705.0,6.9,Kaiserslautern,ICCS05012,398,Burglary of private residential premises
DE044M,2017,1354.0,29100.0,275705.0,6.9,Kaiserslautern,ICCS050211,116,Theft of a motorized land vehicle
DE044M,2018,1354.0,29900.0,276097.0,5.0,Kaiserslautern,ICCS0101,4,Intentional homicide
DE044M,2018,1354.0,29900.0,276097.0,5.0,Kaiserslautern,ICCS0401,113,Robbery
DE044M,2018,1354.0,29900.0,276097.0,5.0,Kaiserslautern,ICCS05012,371,Burglary of private residential premises
DE044M,2018,1354.0,29900.0,276097.0,5.0,Kaiserslautern,ICCS050211,148,Theft of a motorized land vehicle
DE044M,2019,1354.0,30800.0,276428.0,5.5,Kaiserslautern,ICCS0101,2,Intentional homicide
DE044M,2019,1354.0,30800.0,276428.0,5.5,Kaiserslautern,ICCS0401,84,Robbery
DE044M,2019,1354.0,30800.0,276428.0,5.5,Kaiserslautern,ICCS05012,266,Burglary of private residential premises
DE044M,2019,1354.0,30800.0,276428.0,5.5,Kaiserslautern,ICCS050211,141,Theft of a motorized land vehicle
DE045M,2012,1059.0,31200.0,,,Iserlohn,ICCS0101,3,Intentional homicide
DE045M,2012,1059.0,31200.0,,,Iserlohn,ICCS0401,254,Robbery
DE045M,2012,1059.0,31200.0,,,Iserlohn,ICCS05012,920,Burglary of private residential premises
DE045M,2013,1061.0,32500.0,,,Iserlohn,ICCS0101,1,Intentional homicide
DE045M,2013,1061.0,32500.0,,,Iserlohn,ICCS0401,234,Robbery
DE045M,2013,1061.0,32500.0,,,Iserlohn,ICCS05012,974,Burglary of private residential premises
DE045M,2014,1061.0,33300.0,416240.0,,Iserlohn,ICCS0101,1,Intentional homicide
DE045M,2014,1061.0,33300.0,416240.0,,Iserlohn,ICCS0401,249,Robbery
DE045M,2014,1061.0,33300.0,416240.0,,Iserlohn,ICCS05012,992,Burglary of private residential premises
DE045M,2015,1061.0,35000.0,413820.0,,Iserlohn,ICCS0101,0,Intentional homicide
DE045M,2015,1061.0,35000.0,413820.0,,Iserlohn,ICCS0401,217,Robbery
DE045M,2015,1061.0,35000.0,413820.0,,Iserlohn,ICCS05012,1065,Burglary of private residential premises
DE045M,2016,1061.0,35200.0,416171.0,,Iserlohn,ICCS0101,2,Intentional homicide
DE045M,2016,1061.0,35200.0,416171.0,,Iserlohn,ICCS0401,222,Robbery
DE045M,2016,1061.0,35200.0,416171.0,,Iserlohn,ICCS05012,905,Burglary of private residential premises
DE045M,2016,1061.0,35200.0,416171.0,,Iserlohn,ICCS050211,238,Theft of a motorized land vehicle
DE045M,2017,1061.0,36600.0,414886.0,,Iserlohn,ICCS0101,1,Intentional homicide
DE045M,2017,1061.0,36600.0,414886.0,,Iserlohn,ICCS0401,198,Robbery
DE045M,2017,1061.0,36600.0,414886.0,,Iserlohn,ICCS05012,661,Burglary of private residential premises
DE045M,2017,1061.0,36600.0,414886.0,,Iserlohn,ICCS050211,201,Theft of a motorized land vehicle
DE045M,2018,1061.0,37000.0,413383.0,,Iserlohn,ICCS0101,2,Intentional homicide
DE045M,2018,1061.0,37000.0,413383.0,,Iserlohn,ICCS0401,194,Robbery
DE045M,2018,1061.0,37000.0,413383.0,,Iserlohn,ICCS05012,484,Burglary of private residential premises
DE045M,2018,1061.0,37000.0,413383.0,,Iserlohn,ICCS050211,182,Theft of a motorized land vehicle
DE045M,2019,1061.0,37100.0,412120.0,,Iserlohn,ICCS0101,4,Intentional homicide
DE045M,2019,1061.0,37100.0,412120.0,,Iserlohn,ICCS0401,197,Robbery
DE045M,2019,1061.0,37100.0,412120.0,,Iserlohn,ICCS05012,547,Burglary of private residential premises
DE045M,2019,1061.0,37100.0,412120.0,,Iserlohn,ICCS050211,152,Theft of a motorized land vehicle
DE052M,2012,2128.1,26400.0,,,Flensburg,ICCS0101,3,Intentional homicide
DE052M,2012,2128.1,26400.0,,,Flensburg,ICCS0401,161,Robbery
DE052M,2012,2128.1,26400.0,,,Flensburg,ICCS05012,745,Burglary of private residential premises
DE052M,2013,2128.0,26900.0,,,Flensburg,ICCS0101,5,Intentional homicide
DE052M,2013,2128.0,26900.0,,,Flensburg,ICCS0401,133,Robbery
DE052M,2013,2128.0,26900.0,,,Flensburg,ICCS05012,577,Burglary of private residential premises
DE052M,2014,2128.0,27900.0,279106.0,,Flensburg,ICCS0101,2,Intentional homicide
DE052M,2014,2128.0,27900.0,279106.0,,Flensburg,ICCS0401,171,Robbery
DE052M,2014,2128.0,27900.0,279106.0,,Flensburg,ICCS05012,597,Burglary of private residential premises
DE052M,2015,2128.0,28500.0,280287.0,,Flensburg,ICCS0101,1,Intentional homicide
DE052M,2015,2128.0,28500.0,280287.0,,Flensburg,ICCS0401,174,Robbery
DE052M,2015,2128.0,28500.0,280287.0,,Flensburg,ICCS05012,608,Burglary of private residential premises
DE052M,2016,2128.0,28900.0,282781.0,5.5,Flensburg,ICCS0101,0,Intentional homicide
DE052M,2016,2128.0,28900.0,282781.0,5.5,Flensburg,ICCS0401,151,Robbery
DE052M,2016,2128.0,28900.0,282781.0,5.5,Flensburg,ICCS05012,700,Burglary of private residential premises
DE052M,2016,2128.0,28900.0,282781.0,5.5,Flensburg,ICCS050211,166,Theft of a motorized land vehicle
DE052M,2017,2128.0,30700.0,286117.0,8.1,Flensburg,ICCS0101,2,Intentional homicide
DE052M,2017,2128.0,30700.0,286117.0,8.1,Flensburg,ICCS0401,171,Robbery
DE052M,2017,2128.0,30700.0,286117.0,8.1,Flensburg,ICCS05012,549,Burglary of private residential premises
DE052M,2017,2128.0,30700.0,286117.0,8.1,Flensburg,ICCS050211,108,Theft of a motorized land vehicle
DE052M,2018,2128.0,31200.0,288022.0,6.0,Flensburg,ICCS0101,3,Intentional homicide
DE052M,2018,2128.0,31200.0,288022.0,6.0,Flensburg,ICCS0401,130,Robbery
DE052M,2018,2128.0,31200.0,288022.0,6.0,Flensburg,ICCS05012,391,Burglary of private residential premises
DE052M,2018,2128.0,31200.0,288022.0,6.0,Flensburg,ICCS050211,118,Theft of a motorized land vehicle
DE052M,2019,2128.0,32800.0,289529.0,5.0,Flensburg,ICCS0101,4,Intentional homicide
DE052M,2019,2128.0,32800.0,289529.0,5.0,Flensburg,ICCS0401,157,Robbery
DE052M,2019,2128.0,32800.0,289529.0,5.0,Flensburg,ICCS05012,478,Burglary of private residential premises
DE052M,2019,2128.0,32800.0,289529.0,5.0,Flensburg,ICCS050211,86,Theft of a motorized land vehicle
DE054M,2012,818.0,30400.0,,,Konstanz,ICCS0101,2,Intentional homicide
DE054M,2012,818.0,30400.0,,,Konstanz,ICCS0401,74,Robbery
DE054M,2012,818.0,30400.0,,,Konstanz,ICCS05012,179,Burglary of private residential premises
DE054M,2013,818.0,32000.0,,,Konstanz,ICCS0101,5,Intentional homicide
DE054M,2013,818.0,32000.0,,,Konstanz,ICCS0401,83,Robbery
DE054M,2013,818.0,32000.0,,,Konstanz,ICCS05012,306,Burglary of private residential premises
DE054M,2014,818.0,32400.0,273407.0,,Konstanz,ICCS0101,1,Intentional homicide
DE054M,2014,818.0,32400.0,273407.0,,Konstanz,ICCS0401,72,Robbery
DE054M,2014,818.0,32400.0,273407.0,,Konstanz,ICCS05012,455,Burglary of private residential premises
DE054M,2015,818.0,32600.0,275785.0,,Konstanz,ICCS0101,0,Intentional homicide
DE054M,2015,818.0,32600.0,275785.0,,Konstanz,ICCS0401,92,Robbery
DE054M,2015,818.0,32600.0,275785.0,,Konstanz,ICCS05012,290,Burglary of private residential premises
DE054M,2016,818.0,33500.0,280288.0,,Konstanz,ICCS0101,1,Intentional homicide
DE054M,2016,818.0,33500.0,280288.0,,Konstanz,ICCS0401,79,Robbery
DE054M,2016,818.0,33500.0,280288.0,,Konstanz,ICCS05012,234,Burglary of private residential premises
DE054M,2016,818.0,33500.0,280288.0,,Konstanz,ICCS050211,137,Theft of a motorized land vehicle
DE054M,2017,818.0,34200.0,282191.0,,Konstanz,ICCS0101,3,Intentional homicide
DE054M,2017,818.0,34200.0,282191.0,,Konstanz,ICCS0401,64,Robbery
DE054M,2017,818.0,34200.0,282191.0,,Konstanz,ICCS05012,221,Burglary of private residential premises
DE054M,2017,818.0,34200.0,282191.0,,Konstanz,ICCS050211,87,Theft of a motorized land vehicle
DE054M,2018,818.0,35100.0,284015.0,,Konstanz,ICCS0101,3,Intentional homicide
DE054M,2018,818.0,35100.0,284015.0,,Konstanz,ICCS0401,58,Robbery
DE054M,2018,818.0,35100.0,284015.0,,Konstanz,ICCS05012,151,Burglary of private residential premises
DE054M,2018,818.0,35100.0,284015.0,,Konstanz,ICCS050211,103,Theft of a motorized land vehicle
DE054M,2019,818.0,36400.0,285325.0,,Konstanz,ICCS0101,1,Intentional homicide
DE054M,2019,818.0,36400.0,285325.0,,Konstanz,ICCS0401,55,Robbery
DE054M,2019,818.0,36400.0,285325.0,,Konstanz,ICCS05012,134,Burglary of private residential premises
DE054M,2019,818.0,36400.0,285325.0,,Konstanz,ICCS050211,130,Theft of a motorized land vehicle
DE057M,2012,854.6,31500.0,,,Gießen,ICCS0101,3,Intentional homicide
DE057M,2012,854.6,31500.0,,,Gießen,ICCS0401,143,Robbery
DE057M,2012,854.6,31500.0,,,Gießen,ICCS05012,416,Burglary of private residential premises
DE057M,2013,855.0,31700.0,,,Gießen,ICCS0101,5,Intentional homicide
DE057M,2013,855.0,31700.0,,,Gießen,ICCS0401,111,Robbery
DE057M,2013,855.0,31700.0,,,Gießen,ICCS05012,476,Burglary of private residential premises
DE057M,2014,855.0,33100.0,253820.0,,Gießen,ICCS0101,4,Intentional homicide
DE057M,2014,855.0,33100.0,253820.0,,Gießen,ICCS0401,152,Robbery
DE057M,2014,855.0,33100.0,253820.0,,Gießen,ICCS05012,537,Burglary of private residential premises
DE057M,2015,855.0,33400.0,259834.0,,Gießen,ICCS0101,3,Intentional homicide
DE057M,2015,855.0,33400.0,259834.0,,Gießen,ICCS0401,179,Robbery
DE057M,2015,855.0,33400.0,259834.0,,Gießen,ICCS05012,575,Burglary of private residential premises
DE057M,2016,855.0,34800.0,262505.0,8.4,Gießen,ICCS0101,3,Intentional homicide
DE057M,2016,855.0,34800.0,262505.0,8.4,Gießen,ICCS0401,129,Robbery
DE057M,2016,855.0,34800.0,262505.0,8.4,Gießen,ICCS05012,437,Burglary of private residential premises
DE057M,2016,855.0,34800.0,262505.0,8.4,Gießen,ICCS050211,113,Theft of a motorized land vehicle
DE057M,2017,855.0,35400.0,265699.0,6.8,Gießen,ICCS0101,3,Intentional homicide
DE057M,2017,855.0,35400.0,265699.0,6.8,Gießen,ICCS0401,135,Robbery
DE057M,2017,855.0,35400.0,265699.0,6.8,Gießen,ICCS05012,399,Burglary of private residential premises
DE057M,2017,855.0,35400.0,265699.0,6.8,Gießen,ICCS050211,135,Theft of a motorized land vehicle
DE057M,2018,855.0,36500.0,267056.0,6.2,Gießen,ICCS0101,3,Intentional homicide
DE057M,2018,855.0,36500.0,267056.0,6.2,Gießen,ICCS0401,141,Robbery
DE057M,2018,855.0,36500.0,267056.0,6.2,Gießen,ICCS05012,364,Burglary of private residential premises
DE057M,2018,855.0,36500.0,267056.0,6.2,Gießen,ICCS050211,69,Theft of a motorized land vehicle
DE057M,2019,855.0,37300.0,268876.0,6.6,Gießen,ICCS0101,1,Intentional homicide
DE057M,2019,855.0,37300.0,268876.0,6.6,Gießen,ICCS0401,95,Robbery
DE057M,2019,855.0,37300.0,268876.0,6.6,Gießen,ICCS05012,280,Burglary of private residential premises
DE057M,2019,855.0,37300.0,268876.0,6.6,Gießen,ICCS050211,77,Theft of a motorized land vehicle
DE059M,2012,1999.0,32100.0,,,Bayreuth,ICCS0101,3,Intentional homicide
DE059M,2012,1999.0,32100.0,,,Bayreuth,ICCS0401,38,Robbery
DE059M,2012,1999.0,32100.0,,,Bayreuth,ICCS05012,63,Burglary of private residential premises
DE059M,2013,1999.0,32600.0,,,Bayreuth,ICCS0101,0,Intentional homicide
DE059M,2013,1999.0,32600.0,,,Bayreuth,ICCS0401,42,Robbery
DE059M,2013,1999.0,32600.0,,,Bayreuth,ICCS05012,70,Burglary of private residential premises
DE059M,2014,1999.0,33900.0,249107.0,,Bayreuth,ICCS0101,3,Intentional homicide
DE059M,2014,1999.0,33900.0,249107.0,,Bayreuth,ICCS0401,36,Robbery
DE059M,2014,1999.0,33900.0,249107.0,,Bayreuth,ICCS05012,80,Burglary of private residential premises
DE059M,2015,1999.0,35100.0,248757.0,,Bayreuth,ICCS0101,1,Intentional homicide
DE059M,2015,1999.0,35100.0,248757.0,,Bayreuth,ICCS0401,31,Robbery
DE059M,2015,1999.0,35100.0,248757.0,,Bayreuth,ICCS05012,72,Burglary of private residential premises
DE059M,2016,1999.0,36600.0,248922.0,,Bayreuth,ICCS0101,3,Intentional homicide
DE059M,2016,1999.0,36600.0,248922.0,,Bayreuth,ICCS0401,35,Robbery
DE059M,2016,1999.0,36600.0,248922.0,,Bayreuth,ICCS05012,111,Burglary of private residential premises
DE059M,2016,1999.0,36600.0,248922.0,,Bayreuth,ICCS050211,80,Theft of a motorized land vehicle
DE059M,2017,1999.0,38300.0,248934.0,,Bayreuth,ICCS0101,1,Intentional homicide
DE059M,2017,1999.0,38300.0,248934.0,,Bayreuth,ICCS0401,23,Robbery
DE059M,2017,1999.0,38300.0,248934.0,,Bayreuth,ICCS05012,109,Burglary of private residential premises
DE059M,2017,1999.0,38300.0,248934.0,,Bayreuth,ICCS050211,106,Theft of a motorized land vehicle
DE059M,2018,1999.0,38600.0,249816.0,,Bayreuth,ICCS0101,3,Intentional homicide
DE059M,2018,1999.0,38600.0,249816.0,,Bayreuth,ICCS0401,24,Robbery
DE059M,2018,1999.0,38600.0,249816.0,,Bayreuth,ICCS05012,78,Burglary of private residential premises
DE059M,2018,1999.0,38600.0,249816.0,,Bayreuth,ICCS050211,73,Theft of a motorized land vehicle
DE059M,2019,1999.0,39200.0,250158.0,,Bayreuth,ICCS0101,1,Intentional homicide
DE059M,2019,1999.0,39200.0,250158.0,,Bayreuth,ICCS0401,24,Robbery
DE059M,2019,1999.0,39200.0,250158.0,,Bayreuth,ICCS05012,34,Burglary of private residential premises
DE059M,2019,1999.0,39200.0,250158.0,,Bayreuth,ICCS050211,61,Theft of a motorized land vehicle
DE061M,2012,1477.6,36400.0,,,Aschaffenburg,ICCS0101,2,Intentional homicide
DE061M,2012,1477.6,36400.0,,,Aschaffenburg,ICCS0401,77,Robbery
DE061M,2012,1477.6,36400.0,,,Aschaffenburg,ICCS05012,166,Burglary of private residential premises
DE061M,2013,1477.0,36500.0,,,Aschaffenburg,ICCS0101,3,Intentional homicide
DE061M,2013,1477.0,36500.0,,,Aschaffenburg,ICCS0401,58,Robbery
DE061M,2013,1477.0,36500.0,,,Aschaffenburg,ICCS05012,177,Burglary of private residential premises
DE061M,2014,1477.0,37300.0,368544.0,,Aschaffenburg,ICCS0101,2,Intentional homicide
DE061M,2014,1477.0,37300.0,368544.0,,Aschaffenburg,ICCS0401,37,Robbery
DE061M,2014,1477.0,37300.0,368544.0,,Aschaffenburg,ICCS05012,227,Burglary of private residential premises
DE061M,2015,1477.0,37700.0,368884.0,,Aschaffenburg,ICCS0101,2,Intentional homicide
DE061M,2015,1477.0,37700.0,368884.0,,Aschaffenburg,ICCS0401,56,Robbery
DE061M,2015,1477.0,37700.0,368884.0,,Aschaffenburg,ICCS05012,190,Burglary of private residential premises
DE061M,2016,1477.0,39800.0,371127.0,,Aschaffenburg,ICCS0101,2,Intentional homicide
DE061M,2016,1477.0,39800.0,371127.0,,Aschaffenburg,ICCS0401,48,Robbery
DE061M,2016,1477.0,39800.0,371127.0,,Aschaffenburg,ICCS05012,193,Burglary of private residential premises
DE061M,2016,1477.0,39800.0,371127.0,,Aschaffenburg,ICCS050211,141,Theft of a motorized land vehicle
DE061M,2017,1477.0,40600.0,371234.0,,Aschaffenburg,ICCS0101,1,Intentional homicide
DE061M,2017,1477.0,40600.0,371234.0,,Aschaffenburg,ICCS0401,57,Robbery
DE061M,2017,1477.0,40600.0,371234.0,,Aschaffenburg,ICCS05012,145,Burglary of private residential premises
DE061M,2017,1477.0,40600.0,371234.0,,Aschaffenburg,ICCS050211,121,Theft of a motorized land vehicle
DE061M,2018,1477.0,41500.0,372381.0,,Aschaffenburg,ICCS0101,0,Intentional homicide
DE061M,2018,1477.0,41500.0,372381.0,,Aschaffenburg,ICCS0401,54,Robbery
DE061M,2018,1477.0,41500.0,372381.0,,Aschaffenburg,ICCS05012,147,Burglary of private residential premises
DE061M,2018,1477.0,41500.0,372381.0,,Aschaffenburg,ICCS050211,107,Theft of a motorized land vehicle
DE061M,2019,1477.0,42600.0,373491.0,,Aschaffenburg,ICCS0101,1,Intentional homicide
DE061M,2019,1477.0,42600.0,373491.0,,Aschaffenburg,ICCS0401,57,Robbery
DE061M,2019,1477.0,42600.0,373491.0,,Aschaffenburg,ICCS05012,142,Burglary of private residential premises
DE061M,2019,1477.0,42600.0,373491.0,,Aschaffenburg,ICCS050211,108,Theft of a motorized land vehicle
DE064M,2013,5496.0,24300.0,,,Neubrandenburg,ICCS0101,1,Intentional homicide
DE064M,2013,5496.0,24300.0,,,Neubrandenburg,ICCS0401,79,Robbery
DE064M,2013,5496.0,24300.0,,,Neubrandenburg,ICCS05012,169,Burglary of private residential premises
DE064M,2014,5496.0,25100.0,262412.0,,Neubrandenburg,ICCS0101,2,Intentional homicide
DE064M,2014,5496.0,25100.0,262412.0,,Neubrandenburg,ICCS0401,81,Robbery
DE064M,2014,5496.0,25100.0,262412.0,,Neubrandenburg,ICCS05012,169,Burglary of private residential premises
DE064M,2015,5496.0,25200.0,261733.0,,Neubrandenburg,ICCS0101,1,Intentional homicide
DE064M,2015,5496.0,25200.0,261733.0,,Neubrandenburg,ICCS0401,77,Robbery
DE064M,2015,5496.0,25200.0,261733.0,,Neubrandenburg,ICCS05012,171,Burglary of private residential premises
DE064M,2016,5496.0,25600.0,262517.0,8.5,Neubrandenburg,ICCS0101,1,Intentional homicide
DE064M,2016,5496.0,25600.0,262517.0,8.5,Neubrandenburg,ICCS0401,73,Robbery
DE064M,2016,5496.0,25600.0,262517.0,8.5,Neubrandenburg,ICCS05012,179,Burglary of private residential premises
DE064M,2016,5496.0,25600.0,262517.0,8.5,Neubrandenburg,ICCS050211,229,Theft of a motorized land vehicle
DE064M,2017,5496.0,27500.0,261816.0,6.4,Neubrandenburg,ICCS0101,2,Intentional homicide
DE064M,2017,5496.0,27500.0,261816.0,6.4,Neubrandenburg,ICCS0401,75,Robbery
DE064M,2017,5496.0,27500.0,261816.0,6.4,Neubrandenburg,ICCS05012,154,Burglary of private residential premises
DE064M,2017,5496.0,27500.0,261816.0,6.4,Neubrandenburg,ICCS050211,171,Theft of a motorized land vehicle
DE064M,2018,5496.0,27400.0,260574.0,6.6,Neubrandenburg,ICCS0101,2,Intentional homicide
DE064M,2018,5496.0,27400.0,260574.0,6.6,Neubrandenburg,ICCS0401,82,Robbery
DE064M,2018,5496.0,27400.0,260574.0,6.6,Neubrandenburg,ICCS05012,178,Burglary of private residential premises
DE064M,2018,5496.0,27400.0,260574.0,6.6,Neubrandenburg,ICCS050211,121,Theft of a motorized land vehicle
DE064M,2019,5496.0,29100.0,259130.0,5.2,Neubrandenburg,ICCS0101,1,Intentional homicide
DE064M,2019,5496.0,29100.0,259130.0,5.2,Neubrandenburg,ICCS0401,71,Robbery
DE064M,2019,5496.0,29100.0,259130.0,5.2,Neubrandenburg,ICCS05012,107,Burglary of private residential premises
DE064M,2019,5496.0,29100.0,259130.0,5.2,Neubrandenburg,ICCS050211,129,Theft of a motorized land vehicle
DE069M,2012,1476.7,31100.0,,,Rosenheim,ICCS0101,0,Intentional homicide
DE069M,2012,1476.7,31100.0,,,Rosenheim,ICCS0401,44,Robbery
DE069M,2012,1476.7,31100.0,,,Rosenheim,ICCS05012,105,Burglary of private residential premises
DE069M,2013,1476.0,31900.0,,,Rosenheim,ICCS0101,4,Intentional homicide
DE069M,2013,1476.0,31900.0,,,Rosenheim,ICCS0401,41,Robbery
DE069M,2013,1476.0,31900.0,,,Rosenheim,ICCS05012,140,Burglary of private residential premises
DE069M,2014,1476.0,33200.0,310274.0,,Rosenheim,ICCS0101,3,Intentional homicide
DE069M,2014,1476.0,33200.0,310274.0,,Rosenheim,ICCS0401,29,Robbery
DE069M,2014,1476.0,33200.0,310274.0,,Rosenheim,ICCS05012,133,Burglary of private residential premises
DE069M,2015,1476.0,33800.0,312739.0,,Rosenheim,ICCS0101,3,Intentional homicide
DE069M,2015,1476.0,33800.0,312739.0,,Rosenheim,ICCS0401,38,Robbery
DE069M,2015,1476.0,33800.0,312739.0,,Rosenheim,ICCS05012,153,Burglary of private residential premises
DE069M,2016,1476.0,34700.0,317918.0,,Rosenheim,ICCS0101,2,Intentional homicide
DE069M,2016,1476.0,34700.0,317918.0,,Rosenheim,ICCS0401,32,Robbery
DE069M,2016,1476.0,34700.0,317918.0,,Rosenheim,ICCS05012,153,Burglary of private residential premises
DE069M,2016,1476.0,34700.0,317918.0,,Rosenheim,ICCS050211,62,Theft of a motorized land vehicle
DE069M,2017,1476.0,35500.0,320138.0,,Rosenheim,ICCS0101,4,Intentional homicide
DE069M,2017,1476.0,35500.0,320138.0,,Rosenheim,ICCS0401,51,Robbery
DE069M,2017,1476.0,35500.0,320138.0,,Rosenheim,ICCS05012,160,Burglary of private residential premises
DE069M,2017,1476.0,35500.0,320138.0,,Rosenheim,ICCS050211,70,Theft of a motorized land vehicle
DE069M,2018,1476.0,36700.0,322529.0,,Rosenheim,ICCS0101,1,Intentional homicide
DE069M,2018,1476.0,36700.0,322529.0,,Rosenheim,ICCS0401,34,Robbery
DE069M,2018,1476.0,36700.0,322529.0,,Rosenheim,ICCS05012,80,Burglary of private residential premises
DE069M,2018,1476.0,36700.0,322529.0,,Rosenheim,ICCS050211,66,Theft of a motorized land vehicle
DE069M,2019,1476.0,38400.0,324307.0,,Rosenheim,ICCS0101,1,Intentional homicide
DE069M,2019,1476.0,38400.0,324307.0,,Rosenheim,ICCS0401,36,Robbery
DE069M,2019,1476.0,38400.0,324307.0,,Rosenheim,ICCS05012,77,Burglary of private residential premises
DE069M,2019,1476.0,38400.0,324307.0,,Rosenheim,ICCS050211,56,Theft of a motorized land vehicle
DE073M,2012,1860.8,34700.0,,,Offenburg,ICCS0101,3,Intentional homicide
DE073M,2012,1860.8,34700.0,,,Offenburg,ICCS0401,153,Robbery
DE073M,2012,1860.8,34700.0,,,Offenburg,ICCS05012,410,Burglary of private residential premises
DE073M,2013,1860.0,35600.0,,,Offenburg,ICCS0101,1,Intentional homicide
DE073M,2013,1860.0,35600.0,,,Offenburg,ICCS0401,151,Robbery
DE073M,2013,1860.0,35600.0,,,Offenburg,ICCS05012,427,Burglary of private residential premises
DE073M,2014,1860.0,36800.0,412678.0,,Offenburg,ICCS0101,1,Intentional homicide
DE073M,2014,1860.0,36800.0,412678.0,,Offenburg,ICCS0401,93,Robbery
DE073M,2014,1860.0,36800.0,412678.0,,Offenburg,ICCS05012,453,Burglary of private residential premises
DE073M,2015,1860.0,37500.0,415639.0,,Offenburg,ICCS0101,4,Intentional homicide
DE073M,2015,1860.0,37500.0,415639.0,,Offenburg,ICCS0401,134,Robbery
DE073M,2015,1860.0,37500.0,415639.0,,Offenburg,ICCS05012,457,Burglary of private residential premises
DE073M,2016,1860.0,38900.0,420106.0,,Offenburg,ICCS0101,4,Intentional homicide
DE073M,2016,1860.0,38900.0,420106.0,,Offenburg,ICCS0401,93,Robbery
