v1,v2,kshkod,telnevclear,user_citycode,rrrdi_plain,rrrdi_convex,residential_area_plain,rail_length,has_rail,roma,hungarian,german,ethnic_fractionalization,religious_fractionalization,roman_catholic,evangelical,reformed,atheists,agnostic,no_response,turnout_14,n_precincts_14,fidesz_cv_14,fidesz_share_14,jobbik_share_14,turnout_18,n_precincts_18,fidesz_cv_18,fidesz_share_18,jobbik_share_18,gini_2016,gini_2011,gini_2006,population,income_pc_2006,income_pc_2011,income_pc_2016,fragmentation,density,transitivity,avgpl,ad_ast,gend_ast,logpop,logincome,logincome1,logincome2,gini_1,gini_2,loggini_1,loggini_2,transitivity2,fragmentation2,avgpl2,gini_2011d,ginif,ginia,ginit,income_1,income_2,logincome_1,logincome_2,lograil,ethnich_r,rightwing,avgpl_w,fragmentation_w,transitivity_w,fragmentation_w2,avgpl_w2,transitivity_w2,count,max_math,min_math,max_lit,min_lit,avgmath,varmath,cvmath,logmath,bpties,bpties2,bpties_w,bpties_w2,z_rightwing,z_rrrdi_convex,z_residential_area_plain,z_has_rail,z_lograil,z_religious_fractionalization,z_roman_catholic,z_evangelical,z_reformed,z_ethnic_fractionalization,z_ethnich_r,z_cvmath,z_avgmath,v98,telnev,user,connection,pop,size_km2,connectins,avrgconins,math_cv_2006,math_cv_2011,math_cv_2017,cr,cr2,lr,lr2,transitivity_cr,transitivity_cr2,avgpl_lr,avgpl_lr2,popdensity,popdensity_residental,c_l,trans_lat_scaled,sw,jaras_cv,user_rate,objectid,shape_length,shape_area,centerx,centery,stddist,clc_polycount,rel_stdev,fragm_relstdev_x_clc,stdist_new,clc_polycount_new,rel_stdev_new,fragm_relstdev_x_clc_new,clc_pc,rrrdi_pc,geo_pc,town_poi,h,v143,h_private,h_public,z_rrrdi_plain,z_rail_length,z_fragm_relstdev_x_clc_new,z_stdist_new,pc1,z_fragmentation,z_pc1,z_gini_2011,z_gini_2016,z_sw
467,504,3072,Taksony,8744,.44532731,.52067488,5629132,5146.3159,1,.0053804,.77536988,.2086385,.3552103,.66636848,.48778489,.0088539002,.081488803,.0131169,.1136252,.27512711,.58930838,6,.059055399,.45644349,.19510441,.71508628,6,.062733501,.45431551,.21688271,.48027569,.47297239,.4269582,6293,642950.5,803996.31,1185787,.31801969,.037380598,.2679767,2.4415891,.041567098,0.0447445,8.7471933,13.98592,13.59735,13.37382,1.107772,1.0154409,.1023509,.0153233,.071811497,.1011366,5.9613552,1,0,2,0,1.250479,1.474866,.223527,.38856739,8.5462303,.2246301,.65154791,.27912819,.036356799,.0306357,.0013218001,.077912599,.00093849999,1,1507.3621,1507.3621,1501.381,1501.381,1507.3621,1.2800000e-10,8.5000000e-14,7.3181171,.39542449,.15636051,.045205899,.0020436,-.74553692,.31722561,-.56343508,.54364669,.25824589,-.0129848,.54215997,-.2320233,-.39047119,2.483546,2.568296,-.37547061,.57095611,210,Taksony,2454,490021,6394,2085,184692,75.260002,NA,NA,NA,.061337899,.0037622999,1.5567,2.4233141,4.3688598,19.086941,1.568439,2.460001,3.0666671,.0011359,.74583387,.35929811,.2290801,.0758278,.38379729,2574,4371.7412,1520856,5005018,2732390,936.40588,1,0,0,695.79303,1,0,0,-1.137762,.44796681,-.33346599,8.0100002,1.530859,1.393448,1.316456,1.38632,-.069674872,-.4905279,-.44297108,-.72257191,-.90636373,.4059265,-.56050563,-.04164163,-.1124006,-.2756282442383157
276,505,1824,Taktaharkany,69358,.48959029,.48959029,5009165,16324.68,1,.1532577,.84436822,.0010551,.2635515,.70135218,.3915813,.00083079998,.23899201,.0019385,.0479092,.29243979,.51577061,4,.068964504,.37804031,.3516331,.65049613,4,.071580298,.56823403,.25974771,.4712238,.44852531,.40078691,3825,369568.81,471432.81,752506,.27451059,.1228184,.42934901,2.080647,.0026606999,0.0313654,8.2493134,13.53116,13.06353,12.82009,1.119112,1.050607,.1125352,.049368098,.1843406,.075356103,4.3290911,0,0,0,0,1.275629,1.59621,.2434395,.46763179,9.7004948,.1556318,.72967339,.2522206,.0332768,.052046601,.0011073,.063615203,.0027089,1,1317.214,1317.214,1292.715,1292.715,1317.214,1.7500000e-10,1.3300000e-13,7.1832738,.51026583,.26037121,.061855499,.0038260999,.28629479,.2036366,-.60667861,.54364669,.53525048,.38122791,.0229536,-.40899271,.79590023,1.484467,1.4128309,-.37547061,-1.567933,380,TaktaharkÃÂ¡ny,705,137140,3642,3914,46016,65.269997,NA,NA,NA,.1851657,.034286398,1.346184,1.812212,2.318728,5.376502,1.545588,2.3888431,.93050587,.00072710001,.74519378,.57615751,.37277561,.096886702,.19357499,1451,4227.7578,1422327,5146905,2837482,800.5957,1,0,0,672.87708,1,0,0,-1.152512,.70017648,-.2174428,2.01,.99777973,1.439492,.095106602,.095106602,.094078727,-.17493016,-.44297108,-.75209689,-.69693971,-.34874633,-.43099546,-.71766287,-.37534019,1.356581503285067
390,506,2456,Tamasi,6745,.7484827,.77500212,8101710,9570.6719,1,.041508399,.91934007,.0356161,.1518195,.62958199,.53074431,.0122258,.0342802,.0101882,.1462304,.25662231,.57905418,9,.1397038,.41783571,.2134269,.67097282,9,.1490981,.4965986,.1923528,.48195091,.4732787,.45802981,8606,572740.63,670980.38,976183,.2719495,.048450898,.28237471,2.2886579,.0240482,0.041982,9.060215,13.7914,13.4165,13.25819,1.0332921,1.018324,.0327502,.018157801,.079735503,.073956497,5.237957,1,0,2,0,1.171526,1.45486,.1583069,.37491,9.166563,.080659904,.63126248,.25260529,.0300158,.031166401,.00090089999,.063809402,.0009713,3,1513.5649,1394.501,1533.856,1434.604,1454.033,3544.082,2.4374149,7.2820959,1.248255,1.558141,.13777331,.0189815,-1.013453,1.246586,-.39096969,.54364669,.40711561,-.42751309,.77401012,-.1576477,-.74606311,.26659229,.1573313,-.043878499,-.0289202,169,TamÃÂ¡si,3684,1031885,8389,11196,544731,147.86,NA,NA,0.0267203,.080273598,.0064439001,1.443333,2.083209,3.517652,12.37388,1.585676,2.51437,.74928552,.0010355,.74788302,.37756541,.23811001,.039599199,.43914649,2025,10977.17,9588696,4954196,2649083,2639.916,2,1.226423,2.452847,1747.092,2,1.226423,2.452847,1.2287281,1.023281,.99435651,9.0100002,2.4269021,1.35448,1.21292,.1839613,1.0518671,-.36561546,.2784366,.63192546,.73114502,-.39316893,.45214838,-.033171471,-.063738793,-.1730592341788935
255,508,1730,Tapiogyorgye,16349,0,0,6725109,23674.551,1,.0217034,.96777368,.0049326001,.062907197,.6319226,.52671307,.0090012001,.0609756,.0095819002,.1051103,.27497101,.48206279,4,.071240298,.50155038,.21317831,.55474448,4,.079890803,.49294779,.27644569,.44744051,.44254619,.3912394,3718,450501.09,523968.19,820755,.223196,.1149047,.44203529,2.1384981,.0137092,0.0230601,8.2209415,13.61798,13.16919,13.01812,1.131139,1.011059,.1232252,.0109986,.1953952,.0498164,4.573175,0,0,0,0,1.163079,1.566422,.15107051,.44879401,10.0722,.032226302,.71472871,.26012811,.0271497,.053769398,.00073710002,.067666598,.0028911999,1,1487.097,1487.097,1527.858,1527.858,1487.097,1.2000000e-09,8.0799999e-13,7.3045812,.66293949,.43948889,.080640301,.0065028998,.088914298,-1.58542,-.48698941,.54364669,.62445319,-.40113851,.75225389,-.2287754,-.5449838,-.7025491,-.65375233,-.37547061,.3430019,395,TÃÂ¡piÃÂ³gyÃÂ¶rgye,970,187303,3487,5331,81966,84.5,NA,NA,NA,.17422891,.030355699,1.340627,1.79728,2.5370951,6.4368491,1.595148,2.544497,.65409869,.00051849999,.7462908,.59230971,.37131959,.052717,.2781761,1369,4741.7861,1789217,5070927,2741534,890.2149,1,0,0,754.68829,1,0,0,-1.099854,-.0117379,-1.5007679,9.0100002,1.393507,1.268425,.89944452,1.366734,-1.7171906,.032578111,-.44297108,-.64669102,-1.263278,-1.2388068,-.78122544,-.88300014,-1.0661983,1.340042826529747
128,509,940,Tapiosag,27554,0,0,6333038,0,0,.0202849,.97367293,.0017264,.0515281,.61106622,.5647828,.0069204001,.063821599,.0053825001,.1014994,.2349097,.56797022,3,.0893742,.51721311,.204918,.63135988,3,.078895599,.49925259,.2369208,.47360769,.4151057,.40824911,2752,496984.19,566199.88,818504,.223507,.092697002,.3908982,2.1719019,.0052066999,0.0295612,7.920083,13.61523,13.2467,13.11631,1.016795,1.140933,.016655801,.1318461,.15280139,.049955402,4.7171602,0,0,0,0,1.139271,1.445609,.1303889,.36853081,0,.0263271,.72213107,.2742272,.0282203,.049355298,.00079640001,.075200602,.0024359,1,1448.75,1448.75,1440.395,1440.395,1448.75,9.3700003e-10,6.4699998e-13,7.2784562,.40538859,.1643399,.0511849,.0026199,.18668149,-1.58542,-.51433682,-1.836318,-1.7927099,-.63615853,.95771408,-.27467129,-.5235467,-.82658142,-.75254083,-.37547061,-.088349797,543,TÃÂ¡piÃÂ³sÃÂ¡g,784,125406,2615,3354,46944,59.880001,NA,NA,NA,.1527489,.023332199,1.39264,1.939447,2.5590911,6.5489469,1.559557,2.432219,.77966613,.0004129,.74475932,.52486509,.33654761,.052717,.2998088,668,4036.228,1296375,5045921,2745913,741.25732,2,.67838931,1.356779,642.3938,2,.67838931,1.356779,-.099689297,-3.1600981,-1.20584,9.0100002,1.839371,1.326826,1.4456739,1.00345,-1.7171906,-.63582337,-.04392834,-.79137164,-1.4666589,-1.2334125,-.90699869,-1.6417964,-.30609295,.9450746085221956
488,510,3179,Tapioszecso,12544,.66976058,.67521203,10500000,22833.869,1,.0251061,.96289462,.0040612998,.072171703,.62515008,.53384072,.0045337002,.041774601,.0092292996,.12678111,.2679728,.56482953,6,.1133541,.45559841,.2660583,.6474849,6,.1112444,.49700409,.25354779,.44804299,.44087991,.42578661,6340,542277.38,667790.19,983630,.30818769,.046608198,.27546549,2.2861569,.022130501,0.0451491,8.7546339,13.79901,13.41173,13.20353,1.035448,1.016248,.034834299,.0161169,.075881302,.094979599,5.2265139,0,0,0,0,1.231455,1.472963,.2081963,.38727599,10.03604,.0371054,.72165668,.2611368,.035202801,.031465098,.0012392,.0681924,.00099009997,1,1390.9919,1390.9919,1398.826,1398.826,1390.9919,3.3900001e-11,2.3999999e-14,7.237772,.66457689,.4416624,.075911403,.0057625002,.1804153,.88193351,-.221494,.54364669,.6157769,-.4774546,.79072082,-.32731661,-.68961269,-.60156691,-.57204533,-.37547061,-.73803443,213,TÃÂ¡piÃÂ³szecsÃÂ,2038,400361,6353,3838,159670,78.349998,NA,NA,NA,.076885603,.0059114001,1.507576,2.2727859,3.582798,12.83644,1.516445,2.299607,1.6552891,.00060319999,.74599868,.3692573,.24350201,.052717,.3207933,2669,7344.1489,4292024,5043565,2750986,1436.483,2,.45150939,.90301889,1168.873,2,1.0890861,2.1781709,.70183909,1.0368561,.72830099,8.0100002,2.3787711,1.478014,1.263292,.69090861,.76062977,.0088432198,.19765152,-.11305395,.35464451,.23538883,.2193162,-.92907673,-1.0486974,-.1118125426508377
208,511,1414,Tapioszele,16550,.52519649,.52519649,11800000,26378.539,1,.066806599,.92288607,.0045810002,.143784,.68462968,.44284749,.0133581,.083699703,.0049036001,.1305377,.30791339,.4584204,6,.071347602,.37830451,.29398361,.56805623,6,.110919,.48542219,.227944,.4406459,.43506691,.3897613,6311,504293.31,591764.31,862169,.34328589,.052763399,.3063215,2.376019,.0119943,0.0417921,8.7500496,13.66721,13.29086,13.13091,1.116239,1.012823,.1099652,.0127418,.093832903,.1178452,5.6454692,0,0,0,0,1.173452,1.456947,.1599503,.37634301,10.18034,.077113897,.67228812,.2715435,.0392325,.035007998,.0015392,.0737359,.0012256,1,1375.442,1375.442,1371.299,1371.299,1375.442,2.1200000e-09,1.5400000e-12,7.226531,.77081501,.59415573,.088092603,.0077602998,-.47161421,.33374831,-.13532311,.54364669,.65040642,.1927906,.29963499,-.1326718,-.37381771,.1790057,.097948998,-.37547061,-.91295087,221,TÃÂ¡piÃÂ³szele,1837,336614,6122,3699,146467,79.730003,NA,NA,NA,.086806297,.0075353002,1.481894,2.1960089,3.5287919,12.45237,1.603367,2.570786,1.6550421,.0005203,.74606818,.41058111,.25607431,.052717,.30006531,1086,6747.9429,3623447,5065565,2740657,1284.025,1,0,0,1073.9821,1,0,0,-.89433771,.83210802,-.124111,17.01,1.809306,1.305138,1.386255,1.168986,.22580607,.10891957,-.44297108,-.23531184,-.21908189,.84417313,-.13548276,-1.0898204,-1.263568,.0309938330375273
493,514,3204,Taplanszentkereszt,69387,.51909667,.472473,8197179,2579.4041,1,0,.97691202,.016354,.0453455,.57263499,.53482968,.0127709,.0127709,.0096749002,.053405602,.371517,.5984481,2,.0062512001,.55105352,.17747159,.7404086,2,.0237788,.59494537,.125,.45298681,.44173369,.4052417,2657,734085.63,857750.31,1230098,.28118739,.097351097,.40635911,2.272332,.0042261998,0.0296999,7.884953,14.0226,13.66207,13.50638,1.09005,1.025475,.086223602,.025155701,.1651278,.079066299,5.1634908,0,0,0,0,1.168461,1.434098,.1556873,.36053571,7.855701,.023088001,.7285251,.28818581,.035661299,.051536001,.0012717,.0830511,.002656,1,1595.6689,1595.6689,1594.0601,1594.0601,1595.6689,2.0099999e-09,1.2600000e-12,7.3750482,.063558899,.0040397001,.0080607999,.000065,.27112901,.1410865,-.38431069,.54364669,.092530198,-1.0692199,.79605877,-.1456247,-.90807921,-.89397192,-.80678362,-.37547061,1.564274,542,TÃÂ¡plÃÂ¡nszentkereszt,530,112224,2617,2008,21960,41.43,NA,NA,NA,.15635461,.0244468,1.420087,2.0166471,2.598959,6.7545881,1.600135,2.5604329,1.303287,.00031929999,.74241138,.54735029,.3420651,.064865701,.20252199,2691,3981.2061,1261271,4828084,2698889,1219.8311,2,.24970961,.49941921,633.6366,1,0,0,-1.17777,.4548932,-.1401,6.0100002,.65127069,.93958509,1.042889,.095106602,.20323941,-.56299931,-.44297108,-.8026545,-.87681669,-.2329362,-.54223341,-.90546775,-.90508908,1.00774663365264
449,515,2943,Tapolca,4342,.3836987,.48453981,8723100,34548.98,1,.014217,.96817088,.0135804,.062255401,.61491269,.54468077,.0117647,.0304756,.0107635,.1222778,.2686483,.63624722,15,.1276506,.42202899,.26502699,.54669631,15,.1182984,.43146011,.32037821,.4727886,.47013879,.4431195,16849,610006.5,704192.63,989703,.3089695,.017056899,.1620992,2.499331,.028415101,0.0462052,9.7320461,13.80516,13.46481,13.32123,1.060975,1.005636,.0591885,.0056204,.0262761,.095462099,6.246655,1,0,2,0,1.154402,1.405444,.1435823,.34035349,10.45016,.0318291,.68705612,.25681451,.031747598,.016656199,.0010079,.065953702,.00027739999,6,1601.821,1467.71,1619.134,1504.743,1534.765,4496.4351,2.9297211,7.336133,.41494751,.1721814,.042637199,.0018179,-.2765677,.1851809,-.34762701,.54364669,.7151584,-.59281391,.84922481,-.1678187,-.77472103,-.70965397,-.66040307,.023096099,.87920022,86,Tapolca,7668,1731142,15596,6346,839695,109.51,0.0675776,0.0192706,0.033353,.028561899,.00081579998,1.659788,2.754895,5.6753612,32.209721,1.505814,2.2674749,2.4576111,.0017879,.74713987,.2169597,.14408129,.040043201,.4916645,2457,11144.38,9883056,4888175,2669619,1893.9189,2,.94611841,1.8922369,1773.7061,2,.94611841,1.8922369,.93009019,.65203607,-.083685704,45.009998,2.33041,1.060616,.84778619,1.113678,-.2976737,.33959493,.11355538,.666215,.47538051,.24894936,.29398069,-.11999769,-.32988581,-1.241113275794577
337,516,2174,Tarcal,20343,.60508323,.60508323,4219006,22147.131,1,.090217799,.90390599,.0031109999,.1747974,.72244012,.38944459,.0020697,.28078651,.0044843,.090030998,.1945498,.50919199,2,.0136761,.41729641,.33585221,.6629464,2,.036437899,.49030471,.31371191,.5055905,.51194161,.44038889,3019,462509.31,540683.63,803859,.2311641,.13017429,.4083811,2.0170519,.0059556002,0.0340132,8.012681,13.59718,13.20059,13.04442,1.1624759,.98759413,.1505523,-.0124835,.16677511,.053436801,4.0684981,1,0,2,0,1.169022,1.486745,.15616781,.3965891,10.00551,.096093997,.75314862,.25173241,.028849799,.050966799,.00083229999,.0633692,.0025976,1,1341.141,1341.141,1169.499,1169.499,1341.141,1.6200000e-11,1.2000000e-14,7.2012758,.30957869,.095839001,.0386361,.0014927,.59634078,.62566972,-.66179317,.54364669,.6084488,.61885709,.0114224,-.38166609,1.1107121,.51705039,.41579479,-.37547061,-1.298788,498,Tarcal,911,196700,2824,5372,93032,102.12,NA,NA,NA,.22419479,.050263301,1.2810971,1.641209,1.821545,3.318028,1.574472,2.4789629,.52568883,.00066939997,.74693239,.54674441,.34725571,.1394545,.32259211,1769,4899.3579,1910106,5161954,2844414,746.62073,1,0,0,779.76691,1,0,0,-1.083712,.9302156,.085289903,7.0100002,2.1345489,1.32627,.95973867,1.019352,.52135193,-.0105454,-.44297108,-.61437964,-.3669458,-1.1005988,-.22692347,1.035952,.62294489,1.066705784076756
293,517,1893,Tarjan,19543,.2250482,.18632101,4360288,0,0,.0027616001,.72691011,.26419151,.4017787,.60152978,.57908952,.0042438,.083333299,.0054012001,.1168981,.20601849,.6044125,3,.083904304,.55348039,.18421049,.72324932,3,.061512001,.53171498,.2114331,.47225809,.4476079,.4188101,2574,679091.13,855791.88,1253465,.2579354,.1088844,.40788251,2.093112,.024559099,0.0287784,7.8532162,14.04142,13.65978,13.42851,1.068761,1.055071,.066500098,.0536079,.1663681,.066530697,4.3811202,0,0,0,0,1.2602021,1.464684,.2312721,.38163969,0,.27308989,.73769099,.26652929,.032844599,.051938299,.0010787999,.071037903,.0026976001,1,1536.403,1536.403,1534.285,1534.285,1536.403,2.1900000e-09,1.4300000e-12,7.3371992,.3633031,.13198911,.046261702,.0021401001,.39218619,-.90456778,-.65193862,-1.836318,-1.7927099,-.7436198,1.034927,-.33371001,-.37657729,2.9911389,3.379817,-.37547061,.89762193,529,TarjÃÂ¡n,826,184289,2677,4307,65714,79.559998,NA,NA,NA,.19263171,.037106998,1.324872,1.755285,2.1174209,4.4834719,1.579861,2.49596,.62154633,.00061400002,.74605978,.54671562,.346053,.086079597,.30855441,1511,4323.875,1487735,4959551,2758468,720.88641,1,0,0,688.17493,1,0,0,-1.142666,-2.805836,-.91086668,5.0100002,1.925965,1.38929,.77466208,1.1637,-.88461095,-.63582337,-.44297108,-.73238713,-1.313036,-.63624585,-.81199664,-.74303138,-.34529611,1.05304451751507
38,518,415,Tarnok,7743,.35472351,.3444452,43400000,21511.34,1,.0086719999,.94722497,.0127602,.1021423,.74078351,.314289,.0086324001,.080985896,.025215801,.215811,.32576099,.61362678,7,.0911531,.43960029,.17779291,.71847898,7,.060499098,.44950351,.2025483,.50518179,.50234741,.45232821,9140,718684.38,891358.88,1240058,.2890586,.016569201,.2158542,2.8240111,.026750401,0.0423762,9.1204157,14.03067,13.7005,13.48518,1.110582,1.005643,.1048839,.0056266999,.046592999,.083554901,7.9750361,1,0,3,0,1.240265,1.391199,.21532489,.33016619,9.9763823,.052774999,.61739331,.30963621,.0316936,.023667101,.0010045,.0958746,.00056010002,1,1461.496,1461.496,1470.355,1470.355,1461.496,7.1100001e-11,4.8999999e-14,7.2872162,.37508601,.14068951,.041126002,.0016913,-1.19663,-.32675171,2.070389,.54364669,.60145903,.82555938,-.39418921,-.23690841,-.39425889,-.27488819,-.30963701,-.37547061,.055033099,151,TÃÂ¡rnok,3518,610226,9252,2360,161847,46.009998,NA,NA,NA,.0261543,.00068400003,1.8057981,3.260906,8.253108,68.113792,1.563858,2.4456501,3.9203391,.00021319999,.74317092,.2904503,.18572681,.058110099,.38024211,190,6022.0122,2885775,4988980,2735123,1613.647,3,1.492487,4.4774599,958.44519,3,1.045289,3.1358671,.9932003,.53150243,.1106964,7.0100002,1.95298,1.408777,1.098666,.70140767,-.40486917,-.02849563,.47931987,-.38416994,-.1300423,-.09640868,-.080419667,.77064896,.61107266,-.7680699173712083
317,519,2052,Tass,16748,.3788572,.41988581,5092342,16845.311,1,.0249233,.96050608,.0046012001,.076712102,.747657,.27474049,.0038062001,.30138409,.0058824001,.13391,.26020759,.49373651,2,.065855697,.61242342,.1846019,.60337931,2,.077543199,.66592431,.1603563,.46466109,.4481495,.3877708,3100,407732.41,500992.41,775818,.2026843,.0988134,.4038913,2.173131,.0060518999,0.0260706,8.0391569,13.56167,13.12435,12.91837,1.155707,1.036844,.1447126,.036181401,.1631282,.0410809,4.7224979,0,0,0,0,1.2287281,1.548563,.20597979,.43732759,9.7318869,.0394939,.79702532,.2703183,.0252121,.050240502,.00063570001,.073072001,.0025241,1,1310.241,1310.241,1357.553,1357.553,1310.241,1.6800000e-09,1.2800000e-12,7.1779661,.85627419,.7332055,.1065129,.011345,1.175836,-.051077001,-.60087693,.54364669,.54278409,.90301329,-.60763061,-.34336221,1.26586,-.5520764,-.53204721,-.37547061,-1.646371,485,Tass,799,144783,2906,7472,51964,65.040001,NA,NA,NA,.1627942,.026502,1.3728909,1.88483,2.480993,6.1553249,1.5828871,2.5055301,.38891861,.00057069998,.74517667,.54200739,.342417,.093839601,.27494839,1657,7928.8291,5002616,5006326,2698002,2535.5171,2,.4860501,.97210032,1261.928,2,1.33257,2.6651399,1.036024,.53082877,.071632497,10.01,2.3780949,1.32724,1.188485,.1839613,-.31558514,-.16023122,.34087414,.0068383501,-.0219594,-1.5945859,-.01357997,-.72805488,-.56597406,1.011743864189868
115,520,875,Tat,10344,.65023518,.61554623,8867604,5933.561,1,.0012834,.9210695,.070160396,.1466886,.66926187,.44782031,.0050952998,.051707901,.0171731,.1302132,.3317607,.62909329,6,.1248196,.44475919,.20998579,.72923779,6,.097064503,.42439479,.28575921,.45045081,.4389579,.4167878,5520,654541.19,864462.31,1239496,.25690609,.042681601,.2762537,2.356154,.033906501,0.0423097,8.6161327,14.03022,13.66986,13.39169,1.053193,1.0261821,.051826399,.0258453,.076316103,.0660007,5.5514598,0,0,0,0,1.320715,1.433835,.27817309,.3603524,8.6885481,.078930497,.65474498,.27345839,.029816899,.0320624,.00088900002,.074779503,.001028,1,1432.879,1432.879,1453.179,1453.179,1432.879,3.0900000e-12,2.0000000e-15,7.2674408,.44467029,.1977317,.051608998,.0026634999,-.7033112,.66390347,-.33754769,.54364669,.29239979,.019618601,.32647321,-.31492859,-.61479181,.2106656,.12836979,-.37547061,-.266868,254,TÃÂ¡t,1941,411559,5343,1218,132116,68.07,NA,NA,NA,.070134901,.0049188999,1.540809,2.374094,3.938889,15.51485,1.529166,2.3383491,4.3867002,.00060249999,.7453922,.37061521,.2423643,.065552302,.36327901,607,5962.811,2829314,4968268,2774249,1381.681,1,0,0,949.02283,1,0,0,-.97476882,.79303098,.20364331,8.0100002,1.064346,.96880931,.86017913,.67428398,.68839437,-.46830168,-.44297108,-.39630976,-.41255951,-.65409946,-.25513151,-.982225,-.97875488,-.1247354996087211
311,521,2012,Tata,1982,.69212228,.69212228,25500000,27391.279,1,.0092029003,.94874698,.03011,.0988665,.74968892,.31532949,.014256,.1370869,.0182443,.19228651,.30731049,.65232611,24,.1289968,.444336,.1535334,.74311668,24,.1062262,.4449839,.1891387,.50883991,.51088262,.46370071,23749,812326.81,959261.81,1337110,.31894031,.0091500003,.1292454,2.726716,.050345801,0.049299,10.0753,14.10602,13.77392,13.60766,1.101751,.9960016,.0969005,-.0040063998,.016704399,.1017229,7.434979,1,0,3,0,1.180882,1.393895,.1662613,.33210191,10.21802,.051252998,.5978694,.27063379,.031655699,.012828,.0010020999,.073242702,.0001646,11,1612.7939,1390.972,1671.051,1399.8361,1501.8831,12301.27,8.1905632,7.3144751,1.574136,2.4779019,.1562372,.02441,-1.454489,.94372702,.81987578,.54364669,.65944731,.92590988,-.3885738,-.1128668,.028313801,-.31059369,-.335125,.73879421,.50932539,47,Tata,10246,2052856,24906,7816,766722,74.830002,0.0718685,0.0925494,0.0870372,.0146069,.0002134,1.843837,3.399734,8.8482199,78.290993,1.478827,2.1869299,3.1865399,.0009782,.74580991,.17329539,.1171843,.050623201,.41138679,1621,11353.36,10300000,4945390,2761477,2232,2,1.258428,2.516856,1806.9659,2,1.25726,2.5145209,1.3020051,1.100835,.86002958,111.01,3.4007299,1.176572,1.093024,1.14873,.84335828,.13751218,.29657552,.70906717,.95341933,.42189485,.58960539,1.0066682,.71733373,-1.546631019964045
274,522,1815,Tatabanya,390,.87922639,.85336941,31000000,63873.18,1,.020715799,.93680102,.0291957,.1210906,.7289024,.25556099,.0101551,.059705701,.020221701,.321466,.31325921,.5885486,60,.14902569,.35609671,.1879317,.64525533,60,.16674881,.3858777,.2316208,.46036109,.4592939,.43402889,71007,715832.19,846423.31,1217733,.29490799,.0036259999,.089305297,2.9086871,.038916599,0.0479198,11.17053,14.0125,13.64878,13.4812,1.058211,1.002323,.0565794,.0023207001,.0079754004,.086970702,8.4604578,0,0,0,0,1.182433,1.438681,.16757379,.36372659,11.06467,.063198999,.54402828,.26038921,.026400501,.0079947002,.00069700001,.067802504,.000063899999,24,1714.78,1131.014,1700.446,1141.84,1422.897,85195.656,59.87479,7.2604499,1.173752,1.377695,.1050758,.0110409,-2.1655869,1.5329551,1.206624,.54364669,.86263043,.69167727,-.71114153,-.2033218,-.5545494,-.068352498,-.1350745,7.7700472,-.37915549,11,TatabÃÂ¡nya,29521,5020111,70003,9142,2551780,86.440002,0.1451676,0.0858541,0.1107796,.0058561,.000034299999,1.9976079,3.990437,15.24986,232.5583,1.456085,2.120183,7.6572962,.0022577001,.74637431,.1196522,.082173899,.086079597,.42171049,1443,17576.23,24600000,4952227,2753325,3302.0459,5,.9990747,4.9953742,2797.3799,4,.99008077,3.9603231,2.5730569,1.529254,1.6647511,105.01,4.0990238,1.273433,1.290113,1.013342,1.5355614,1.1675024,.72180092,1.9851201,2.6748509,.0050500198,1.6541582,-.41988516,-.69088054,-1.944307473371788
107,524,828,Telki,9954,0,0,11700000,0,0,0,.94056457,.037147101,.1138775,.73485053,.3743169,.0112022,.076775998,.0273224,.1868853,.28770491,.80100852,4,.044180501,.46779659,.078450397,.85834253,4,.089930102,.43417609,.1050567,.64538962,.64250892,.6212247,3534,1598100,1783924,2226352,.38613641,.0291951,.27377519,2.7558291,.040384699,0.0368581,8.170186,14.61588,14.39433,14.28433,1.0342619,1.004483,.0336877,.0044733998,.0749529,.1491013,7.594593,1,0,3,0,1.1162781,1.248008,.1100002,.2215488,0,.059435401,.54624701,.3373031,.047261599,.033509102,.0022336999,.1137734,.0011229001,1,1633.4709,1633.4709,1543.5081,1543.5081,1633.4709,1.7900000e-09,1.1000000e-12,7.3984628,.2169532,.0470687,.0265543,.00070510001,-2.1362851,-1.58542,-.1392206,-1.836318,-1.7927099,.75870359,-.070221201,-.1802264,-.4259699,-.14697529,-.1981011,-.37547061,1.989498,355,Telki,1163,223067,3899,1047,28238,24.280001,NA,NA,NA,.0417546,.0017434,1.81795,3.3049409,6.5567641,42.991161,1.5158989,2.297951,3.723973,.0003329,.7369954,.3714748,.2450525,.056256201,.29828161,564,3279.1169,855643.38,4983758,2754965,648.59943,1,0,0,521.89423,1,0,0,-1.249693,-3.1600981,-1.5007679,5.0100002,.97023922,1.3997591,1.1709909,.095106602,-1.7171906,-.63582337,-.44297108,-.94662374,-1.764595,1.5874228,-1.0912457,4.6464553,4.683835,-.0942007611527148
