DATAFLOW,LAST UPDATE,freq,unit,landuse,metroreg,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,AT_NM:Non-metropolitan regions in Austria,2010,62486.2,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,AT_NM:Non-metropolitan regions in Austria,2011,62486.2,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,AT_NM:Non-metropolitan regions in Austria,2012,62482,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,AT_NM:Non-metropolitan regions in Austria,2013,62464,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,AT_NM:Non-metropolitan regions in Austria,2014,62464,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,AT_NM:Non-metropolitan regions in Austria,2015,62464,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,AT_NM:Non-metropolitan regions in Austria,2016,62464,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,AT_NM:Non-metropolitan regions in Austria,2017,62464,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,AT_NM:Non-metropolitan regions in Austria,2018,62464,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,AT_NM:Non-metropolitan regions in Austria,2019,62464,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,AT_NM:Non-metropolitan regions in Austria,2020,62464,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,AT_NM:Non-metropolitan regions in Austria,2021,62464,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,AT_NM:Non-metropolitan regions in Austria,2022,62464,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE:Belgium,2013,30450,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE:Belgium,2014,30450,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE:Belgium,2015,30450,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE:Belgium,2016,30450,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE:Belgium,2017,30450,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE:Belgium,2018,30451,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE:Belgium,2019,30451,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE:Belgium,2020,30451,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE:Belgium,2021,30452,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE:Belgium,2022,30452,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,1990,2661,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,1991,2661,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,1992,2661,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,1993,2661,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,1994,2661,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,1995,2661,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,1996,2661,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,1997,2661,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,1998,2661,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,1999,2661,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,2000,2661,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,2001,2661,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,2002,2661,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,2003,2661,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,2004,2661,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,2005,2661,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,2006,2661,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,2007,2661,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,2008,2661,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,2009,2661,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,2010,2653,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,2011,2662,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,2012,2662,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,2013,2679,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,2014,2679,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,2015,2679,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,2016,2679,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,2017,2679,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,2018,2679,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,2019,2679,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,2020,2679,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,2021,4873,b
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE001MC:Bruxelles / Brussel,2022,4873,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,1990,954,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,1991,954,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,1992,954,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,1993,954,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,1994,954,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,1995,954,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,1996,954,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,1997,954,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,1998,954,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,1999,954,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,2000,954,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,2001,954,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,2002,954,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,2003,954,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,2004,954,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,2005,954,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,2006,954,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,2007,954,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,2008,954,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,2009,954,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,2010,992,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,2011,957,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,2012,957,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,2013,960,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,2014,960,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,2015,960,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,2016,960,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,2017,960,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,2018,960,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,2019,960,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,2020,960,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,2021,960,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE002M:Antwerpen,2022,960,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,1990,1266,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,1991,1266,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,1992,1266,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,1993,1266,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,1994,1266,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,1995,1266,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,1996,1266,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,1997,1266,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,1998,1266,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,1999,1266,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,2000,1266,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,2001,1266,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,2002,1266,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,2003,1266,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,2004,1266,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,2005,1266,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,2006,1266,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,2007,1266,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,2008,1266,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,2009,1266,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,2010,1268,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,2011,1267,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,2012,1267,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,2013,1274,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,2014,1274,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,2015,1274,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,2016,1274,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,2017,1274,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,2018,1274,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,2019,1274,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,2020,1274,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,2021,1274,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE003M:Gent,2022,1274,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,1990,555,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,1991,555,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,1992,555,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,1993,555,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,1994,555,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,1995,555,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,1996,555,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,1997,555,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,1998,555,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,1999,555,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,2000,555,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,2001,555,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,2002,555,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,2003,555,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,2004,555,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,2005,555,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,2006,555,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,2007,555,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,2008,555,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,2009,555,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,2010,553,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,2011,555,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,2012,555,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,2013,559,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,2014,559,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,2015,559,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,2016,559,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,2017,559,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,2018,559,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,2019,559,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,2020,559,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,2021,2165,b
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE004M:Charleroi,2022,2165,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE005M:Liège,1990,1178,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE005M:Liège,1991,1178,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE005M:Liège,1992,1178,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE005M:Liège,1993,1178,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE005M:Liège,1994,1178,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE005M:Liège,1995,1178,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE005M:Liège,1996,1178,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE005M:Liège,1997,1178,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE005M:Liège,1998,1178,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE005M:Liège,1999,1178,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE005M:Liège,2000,1178,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE005M:Liège,2001,1178,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE005M:Liège,2002,1178,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE005M:Liège,2003,1178,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE005M:Liège,2004,1178,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE005M:Liège,2005,1178,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE005M:Liège,2006,1178,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE005M:Liège,2007,1178,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE005M:Liège,2008,1178,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE005M:Liège,2009,1178,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE005M:Liège,2010,1185,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE005M:Liège,2011,1177,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,L0008:Land area - Total,BE005M:Liège,2012,1177,
