DATAFLOW,LAST UPDATE,freq,unit,ipc,metroreg,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE517M:Osnabrück,2003,4.45,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE517M:Osnabrück,2004,2.2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE517M:Osnabrück,2005,1.12,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE517M:Osnabrück,2006,1.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE517M:Osnabrück,2008,2.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE517M:Osnabrück,2011,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE517M:Osnabrück,2012,1.5,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE522M_10:Heidelberg (NUTS 2010),1980,5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE522M_10:Heidelberg (NUTS 2010),1982,4.99,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE522M_10:Heidelberg (NUTS 2010),1987,5.83,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE522M_10:Heidelberg (NUTS 2010),1989,6.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE522M_10:Heidelberg (NUTS 2010),1991,5.98,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE522M_10:Heidelberg (NUTS 2010),1992,12.46,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE522M_10:Heidelberg (NUTS 2010),1993,13.59,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE522M_10:Heidelberg (NUTS 2010),1994,7.58,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE522M_10:Heidelberg (NUTS 2010),1995,8.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE522M_10:Heidelberg (NUTS 2010),1996,6.58,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE522M_10:Heidelberg (NUTS 2010),1998,15.43,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE522M_10:Heidelberg (NUTS 2010),1999,9.16,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE522M_10:Heidelberg (NUTS 2010),2000,23.29,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE522M_10:Heidelberg (NUTS 2010),2001,62.72,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE522M_10:Heidelberg (NUTS 2010),2002,69.71,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE522M_10:Heidelberg (NUTS 2010),2003,95.7,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE522M_10:Heidelberg (NUTS 2010),2004,82.86,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE522M_10:Heidelberg (NUTS 2010),2005,45.32,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE522M_10:Heidelberg (NUTS 2010),2006,48.78,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE522M_10:Heidelberg (NUTS 2010),2007,25.18,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE522M_10:Heidelberg (NUTS 2010),2008,62.91,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE522M_10:Heidelberg (NUTS 2010),2009,63.87,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE522M_10:Heidelberg (NUTS 2010),2010,83.69,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE522M_10:Heidelberg (NUTS 2010),2011,82.99,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE522M_10:Heidelberg (NUTS 2010),2012,98.05,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,1978,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,1979,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,1981,5.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,1982,5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,1983,8,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,1984,7.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,1985,3.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,1986,5.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,1987,10.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,1988,2.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,1989,2.1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,1990,5.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,1991,4.67,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,1992,1.25,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,1993,7.25,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,1994,3,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,1995,4.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,1996,11.58,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,1997,21.1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,1998,8.67,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,1999,13.67,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,2000,9.68,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,2001,7.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,2002,9.54,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,2003,9.35,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,2004,10.75,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,2005,5.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,2006,9.05,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,2007,10.78,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,2008,18.14,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,2009,3.75,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,2010,8.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,2011,10.92,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE523M:Paderborn,2012,17.08,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE524M:Würzburg,2001,6.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE524M:Würzburg,2005,4.28,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE524M:Würzburg,2006,5.68,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE524M:Würzburg,2007,12.16,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE524M:Würzburg,2008,6.67,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE524M:Würzburg,2011,7.41,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE527M:Bremerhaven,2011,1.66,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE529M:Heilbronn,1986,4,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE529M:Heilbronn,1989,3,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE529M:Heilbronn,1990,2.77,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE529M:Heilbronn,1992,3.25,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE529M:Heilbronn,1993,6.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE529M:Heilbronn,1996,3.42,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE529M:Heilbronn,1997,10.66,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE529M:Heilbronn,1998,6.25,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE529M:Heilbronn,1999,5.16,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE529M:Heilbronn,2000,10.7,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE529M:Heilbronn,2001,6.37,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE529M:Heilbronn,2003,9.7,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE529M:Heilbronn,2004,26.01,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE529M:Heilbronn,2005,18.44,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE529M:Heilbronn,2006,11.98,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE529M:Heilbronn,2007,8.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE529M:Heilbronn,2008,6.45,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE529M:Heilbronn,2009,6.74,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE529M:Heilbronn,2010,7.28,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE529M:Heilbronn,2012,2.2,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE532M:Ulm,1981,3.66,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE532M:Ulm,1984,7.16,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE532M:Ulm,1985,7.83,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE532M:Ulm,1986,8,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE532M:Ulm,1987,14.83,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE532M:Ulm,1988,12.83,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE532M:Ulm,1989,17.76,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE532M:Ulm,1990,5.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE532M:Ulm,1991,1.45,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE532M:Ulm,1997,2.6,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE532M:Ulm,1998,5.59,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE532M:Ulm,1999,3.2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE532M:Ulm,2001,12.51,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE532M:Ulm,2003,7,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE532M:Ulm,2004,4.85,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE532M:Ulm,2006,9.02,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE532M:Ulm,2007,5.74,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE532M:Ulm,2009,11.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE532M:Ulm,2010,2.58,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE532M:Ulm,2012,5.41,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE533M:Pforzheim,1982,2.73,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE533M:Pforzheim,1983,1.45,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE533M:Pforzheim,1984,2.35,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE533M:Pforzheim,1985,0.53,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE533M:Pforzheim,1986,1.25,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE533M:Pforzheim,1988,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE533M:Pforzheim,1991,2.11,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE533M:Pforzheim,1992,1.58,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE533M:Pforzheim,1993,2.21,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE533M:Pforzheim,1996,6.32,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE533M:Pforzheim,1999,2.15,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE533M:Pforzheim,2000,1.31,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE533M:Pforzheim,2001,3.51,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE533M:Pforzheim,2002,7,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE533M:Pforzheim,2003,7.78,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE533M:Pforzheim,2004,6.85,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE533M:Pforzheim,2005,3.72,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE533M:Pforzheim,2006,5.59,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE533M:Pforzheim,2007,3.42,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE533M:Pforzheim,2008,3.12,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE533M:Pforzheim,2010,5.05,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE533M:Pforzheim,2011,2.98,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE534M:Ingolstadt,1998,8.37,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE534M:Ingolstadt,2001,6.4,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE534M:Ingolstadt,2002,6.15,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE534M:Ingolstadt,2003,3.58,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE534M:Ingolstadt,2004,11.04,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE534M:Ingolstadt,2005,6.16,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE534M:Ingolstadt,2006,5.42,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE534M:Ingolstadt,2008,4.17,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE534M:Ingolstadt,2009,5.95,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE534M:Ingolstadt,2011,14,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE534M:Ingolstadt,2012,14.18,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE537M:Reutlingen,1979,0.25,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE537M:Reutlingen,1982,0.17,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE537M:Reutlingen,1983,0.25,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE537M:Reutlingen,1985,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE537M:Reutlingen,1988,0.67,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE537M:Reutlingen,1989,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE537M:Reutlingen,1991,0.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE537M:Reutlingen,1992,1.75,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE537M:Reutlingen,1993,2.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE537M:Reutlingen,1994,4.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE537M:Reutlingen,1995,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE537M:Reutlingen,1996,0.83,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE537M:Reutlingen,1997,0.53,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CAB:Computer and automated business equipment,DE537M:Reutlingen,1998,2.03,
